Timestamp,Feature,Pipeline,Model,Accuracy,F1_Macro,AUC_OVR,mAP,Train_Time,Model_File,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,auc_ovr,map,training_time,confusion_matrix
20260129_212948,Fusion_FFT_STFT,Scaled,KNN,0.56,0.56484281287485,0.78595,0.5688117626893509,0.0030417442321777,fusion_fft_stft_scaled_knn_20260129_212948.joblib,0.5985054347826086,0.5599999999999999,0.56484281287485,0.5985054347826086,0.56,0.56484281287485,0.78595,0.5688117626893509,0.0030417442321777344,"[[36, 11, 3, 0], [19, 21, 10, 0], [14, 9, 25, 2], [3, 5, 12, 30]]"
20260129_214355,Fusion_FFT_MFCC,Scaled,ET,0.56,0.5650206546811151,0.8146833333333333,0.637802743021976,0.3199460506439209,fusion_fft_mfcc_scaled_et_20260129_214355.joblib,0.5818619673152772,0.56,0.5650206546811151,0.5818619673152772,0.56,0.5650206546811151,0.8146833333333333,0.637802743021976,0.3199460506439209,"[[32, 13, 3, 2], [14, 23, 13, 0], [10, 9, 27, 4], [3, 7, 10, 30]]"
20260129_212631,STFT,Raw,SVM,0.545,0.5362004121547845,0.8137666666666666,0.6711765397437974,9.119988918304443,stft_raw_svm_20260129_212631.joblib,0.6033030692100758,0.545,0.5362004121547845,0.6033030692100758,0.545,0.5362004121547846,0.8137666666666666,0.6711765397437974,9.119988918304443,"[[44, 2, 4, 0], [25, 14, 11, 0], [18, 8, 23, 1], [9, 4, 9, 28]]"
20260129_214355,Fusion_FFT_MFCC,Scaled,LR,0.535,0.5357620053937499,0.7910666666666667,0.5990432476992684,8.21168303489685,fusion_fft_mfcc_scaled_lr_20260129_214355.joblib,0.549692640920411,0.535,0.5357620053937499,0.5496926409204111,0.535,0.53576200539375,0.7910666666666667,0.5990432476992684,8.21168303489685,"[[33, 7, 7, 3], [19, 18, 11, 2], [10, 12, 25, 3], [6, 6, 7, 31]]"
20260129_215234,Fusion_FFTs_MFCC_STFT,Raw,SVM,0.52,0.5101414903534776,0.8060666666666666,0.6260979002350692,47.86037302017212,fusion_ffts_mfcc_stft_raw_svm_20260129_215234.joblib,0.6164591315453385,0.52,0.5101414903534776,0.6164591315453385,0.52,0.5101414903534774,0.8060666666666666,0.6260979002350692,47.86037302017212,"[[21, 6, 1, 22], [5, 17, 4, 24], [2, 4, 20, 24], [0, 0, 4, 46]]"
20260129_214355,Fusion_FFT_MFCC,Scaled,SVM,0.505,0.4967185515972093,0.7274,0.5225245012602536,4.153673410415649,fusion_fft_mfcc_scaled_svm_20260129_214355.joblib,0.49969104594989333,0.505,0.49671855159720935,0.49969104594989333,0.505,0.49671855159720935,0.7274,0.5225245012602536,4.153673410415649,"[[25, 11, 6, 8], [10, 22, 12, 6], [8, 7, 17, 18], [2, 3, 8, 37]]"
20260129_214355,Fusion_FFT_MFCC,Scaled,KNN,0.505,0.4996105664488017,0.7239833333333334,0.4787458767508017,0.0013575553894042,fusion_fft_mfcc_scaled_knn_20260129_214355.joblib,0.5366806722689076,0.505,0.49961056644880175,0.5366806722689076,0.505,0.49961056644880175,0.7239833333333334,0.4787458767508017,0.0013575553894042969,"[[37, 9, 4, 0], [20, 22, 7, 1], [17, 11, 15, 7], [11, 8, 4, 27]]"
20260129_211831,FFT_Origin,Scaled,ET,0.435,0.4383329736265628,0.68825,0.4632640268195652,0.4886417388916015,fft_origin_scaled_et_20260129_211831.joblib,0.4559511147283083,0.435,0.43833297362656287,0.45595111472830835,0.435,0.4383329736265628,0.68825,0.46326402681956524,0.48864173889160156,"[[25, 8, 14, 3], [20, 15, 12, 3], [12, 11, 22, 5], [7, 7, 11, 25]]"
20260129_212358,MFCC_Default,Scaled,LR,0.42,0.4156361480075901,0.6878333333333333,0.4813394047994636,0.0167460441589355,mfcc_default_scaled_lr_20260129_212358.joblib,0.42681574239713777,0.42000000000000004,0.41563614800759013,0.42681574239713777,0.42,0.41563614800759013,0.6878333333333333,0.4813394047994636,0.016746044158935547,"[[23, 12, 11, 4], [18, 22, 7, 3], [26, 13, 7, 4], [8, 5, 5, 32]]"
20260129_211831,FFT_Origin,Raw,SVM,0.42,0.4225614439324117,0.7155,0.4620469960092668,10.06389331817627,fft_origin_raw_svm_20260129_211831.joblib,0.4608082465767475,0.42,0.4225614439324117,0.4608082465767475,0.42,0.42256144393241174,0.7155,0.46204699600926685,10.06389331817627,"[[27, 19, 1, 3], [17, 22, 10, 1], [24, 13, 11, 2], [6, 8, 12, 24]]"
20260129_211831,FFT_Origin,Raw,ET,0.415,0.4180965577250407,0.6829666666666667,0.4530306217056102,0.5081503391265869,fft_origin_raw_et_20260129_211831.joblib,0.43689841027874565,0.415,0.41809655772504073,0.43689841027874565,0.415,0.41809655772504073,0.6829666666666667,0.4530306217056102,0.5081503391265869,"[[25, 9, 14, 2], [21, 12, 14, 3], [10, 14, 21, 5], [8, 6, 11, 25]]"
20260129_212358,MFCC_Default,Raw,LR,0.415,0.4218853626450091,0.6756666666666666,0.4569665060324454,0.2202792167663574,mfcc_default_raw_lr_20260129_212358.joblib,0.45021488381438335,0.4149999999999999,0.4218853626450091,0.4502148838143834,0.415,0.4218853626450091,0.6756666666666666,0.4569665060324454,0.22027921676635742,"[[25, 6, 17, 2], [17, 21, 12, 0], [24, 13, 8, 5], [13, 3, 5, 29]]"
20260129_214623,Fusion_PCA(FFT+MFCC+STFT),Individual_PCA,SVM,0.405,0.3631090499642116,0.7136333333333333,0.4772223472088797,5.384249687194824,fusion_pca_svm_20260129_214623.joblib,0.46596449837096954,0.40499999999999997,0.3631090499642116,0.46596449837096954,0.405,0.36310904996421156,0.7136333333333333,0.47722234720887974,5.384249687194824,"[[12, 7, 1, 30], [8, 11, 5, 26], [2, 11, 11, 26], [1, 1, 1, 47]]"
20260129_214850,Fusion_PCA(FFTs+MFCCs+STFT),Individual_PCA,SVM,0.405,0.3631090499642116,0.7136333333333333,0.4772223472088797,4.189138650894165,fusion_ffts_mfccs_stft_pca_svm_20260129_214850.joblib,0.46596449837096954,0.40499999999999997,0.3631090499642116,0.46596449837096954,0.405,0.36310904996421156,0.7136333333333333,0.47722234720887974,4.189138650894165,"[[12, 7, 1, 30], [8, 11, 5, 26], [2, 11, 11, 26], [1, 1, 1, 47]]"
20260129_211831,FFT_Origin,Raw,RF,0.395,0.3993481115724822,0.6891499999999999,0.4324701668898201,1.1216940879821775,fft_origin_raw_rf_20260129_211831.joblib,0.4158898827290744,0.395,0.3993481115724822,0.41588988272907446,0.395,0.3993481115724821,0.6891499999999999,0.4324701668898201,1.1216940879821777,"[[24, 15, 8, 3], [19, 15, 13, 3], [17, 15, 13, 5], [8, 8, 7, 27]]"
20260129_211831,FFT_Origin,Raw,KNN,0.385,0.3912450031559015,0.6105833333333333,0.3523815743780315,0.0020368099212646,fft_origin_raw_knn_20260129_211831.joblib,0.42435726950354613,0.385,0.39124500315590155,0.4243572695035461,0.385,0.39124500315590155,0.6105833333333333,0.3523815743780315,0.0020368099212646484,"[[25, 14, 10, 1], [24, 13, 10, 3], [19, 10, 17, 4], [7, 10, 11, 22]]"
20260129_211831,FFT_Origin,Scaled,RF,0.375,0.3841190317430619,0.6869166666666667,0.4327926472182957,1.141975164413452,fft_origin_scaled_rf_20260129_211831.joblib,0.4078377762588289,0.375,0.38411903174306194,0.4078377762588289,0.375,0.38411903174306194,0.6869166666666667,0.4327926472182957,1.1419751644134521,"[[20, 18, 10, 2], [19, 16, 12, 3], [17, 14, 14, 5], [10, 9, 6, 25]]"
20260129_214355,Fusion_FFT_MFCC,Raw,LR,0.365,0.3670917191422809,0.6766666666666666,0.4599127478138124,2.2393667697906494,fusion_fft_mfcc_raw_lr_20260129_214355.joblib,0.3778352541767176,0.365,0.3670917191422809,0.37783525417671754,0.365,0.36709171914228095,0.6766666666666666,0.4599127478138124,2.2393667697906494,"[[19, 11, 16, 4], [18, 19, 12, 1], [24, 15, 5, 6], [9, 5, 6, 30]]"
20260129_211831,FFT_Origin,Scaled,KNN,0.36,0.3611112739139456,0.6368,0.3955156290018598,0.0019874572753906,fft_origin_scaled_knn_20260129_211831.joblib,0.4358367972777472,0.36000000000000004,0.3611112739139456,0.4358367972777472,0.36,0.3611112739139456,0.6368,0.3955156290018598,0.001987457275390625,"[[25, 12, 12, 1], [22, 13, 13, 2], [23, 6, 20, 1], [14, 10, 12, 14]]"
20260129_212948,Fusion_FFT_STFT,Scaled,SVM,0.285,0.1757338251114184,0.50365,0.2866711217186573,50.653813123703,fusion_fft_stft_scaled_svm_20260129_212948.joblib,0.5641361256544503,0.285,0.17573382511141847,0.5641361256544503,0.285,0.17573382511141844,0.50365,0.2866711217186573,50.653813123703,"[[4, 0, 0, 46], [0, 4, 0, 46], [0, 0, 0, 50], [0, 0, 1, 49]]"
20260129_212358,MFCC_Default,Raw,SVM,0.27,0.1402671014830344,0.5,0.25,1.6580052375793457,mfcc_default_raw_svm_20260129_212358.joblib,0.356433506044905,0.27,0.1402671014830344,0.356433506044905,0.27,0.1402671014830344,0.5,0.25,1.6580052375793457,"[[0, 0, 0, 50], [0, 2, 2, 46], [0, 1, 2, 47], [0, 0, 0, 50]]"
20260129_211831,FFT_Origin,Scaled,SVM,0.26,0.1359311740890688,0.5727166666666668,0.3064129456333042,12.337923765182495,fft_origin_scaled_svm_20260129_211831.joblib,0.2953007518796993,0.26,0.13593117408906882,0.2953007518796993,0.26,0.13593117408906882,0.5727166666666668,0.3064129456333042,12.337923765182495,"[[3, 0, 1, 46], [3, 1, 0, 46], [0, 0, 0, 50], [1, 1, 0, 48]]"
20260129_214355,Fusion_FFT_MFCC,Raw,SVM,0.26,0.1208567854909318,0.5,0.25,4.272869825363159,fusion_fft_mfcc_raw_svm_20260129_214355.joblib,0.3137755102040816,0.26,0.12085678549093183,0.3137755102040816,0.26,0.12085678549093183,0.5,0.25,4.272869825363159,"[[0, 0, 0, 50], [0, 1, 1, 48], [0, 1, 1, 48], [0, 0, 0, 50]]"
20260129_214220,MFCCs,Raw,SVM,0.25,0.1,0.5,0.25,1.8594138622283936,mfccs_raw_svm_20260129_214220.joblib,0.0625,0.25,0.1,0.0625,0.25,0.1,0.5,0.25,1.8594138622283936,"[[0, 50, 0, 0], [0, 50, 0, 0], [0, 50, 0, 0], [0, 50, 0, 0]]"
